date, price
2004/8/27,32.0923
2004/8/30,31.4617
2004/8/31,31.4617
2004/9/1,30.690901
2004/9/2,30.8311
2004/9/3,30.9011
2004/9/6,31.1814
2004/9/7,30.2705
2004/9/8,30.2705
2004/9/9,30.2705
2004/9/10,30.8311
2004/9/13,31.4617
2004/9/14,31.1814
2004/9/15,32.232399
2004/9/16,32.442699
2004/9/17,32.933201
2004/9/20,32.582802
2004/9/21,33.9142
2004/9/22,33.563801
2004/9/23,33.327702
2004/9/24,33.714298
2004/9/27,33.714298
2004/9/29,33.0952
2004/9/30,32.4771
2004/10/1,34.719601
2004/10/4,34.874199
2004/10/5,35.0289
2004/10/6,34.410301
2004/10/7,34.332901
2004/10/8,34.332901
2004/10/11,36.0341
2004/10/12,36.188801
2004/10/13,35.879501
2004/10/14,36.4207
2004/10/15,37.812599
2004/10/18,37.116699
2004/10/19,36.884701
2004/10/20,36.884701
2004/10/21,36.884701
2004/10/22,36.730099
2004/10/26,35.415501
2004/10/27,35.260899
2004/10/28,35.0289
2004/10/29,35.0289
2004/11/1,35.260899
2004/11/2,34.101002
2004/11/3,34.796902
2004/11/4,35.106201
2004/11/5,34.719601
2004/11/8,34.874199
2004/11/9,34.874199
2004/11/10,35.3382
2004/11/11,35.879501
2004/11/12,35.879501
2004/11/15,35.647499
2004/11/16,34.874199
2004/11/17,34.874199
2004/11/18,35.570202
2004/11/19,35.956799
2004/11/22,36.111401
2004/11/23,35.570202
2004/11/24,35.570202
2004/11/25,35.570202
2004/11/26,35.0289
2004/11/29,35.570202
2004/11/30,35.879501
2004/12/1,37.735298
2004/12/2,38.2766
2004/12/3,38.2766
2004/12/6,39.0499
2004/12/7,38.6632
2004/12/8,38.2766
2004/12/9,38.044601
2004/12/10,38.431198
2004/12/13,39.0499
2004/12/14,37.735298
2004/12/15,37.348701
2004/12/16,37.425999
2004/12/17,36.652699
2004/12/20,36.884701
2004/12/21,36.884701
2004/12/22,36.884701
2004/12/23,35.570202
2004/12/24,35.7248
2004/12/27,35.956799
2004/12/28,37.812599
2004/12/29,38.121899
2004/12/30,39.0499
2004/12/31,39.436501
2005/1/3,39.436501
2005/1/4,40.209702
2005/1/5,40.209702
2005/1/6,40.209702
2005/1/7,39.823101
2005/1/10,40.209702
2005/1/11,40.596401
2005/1/12,40.596401
2005/1/13,41.369598
2005/1/14,40.983002
2005/1/17,40.209702
2005/1/18,39.436501
2005/1/19,37.889999
2005/1/20,37.889999
2005/1/21,37.9673
2005/1/24,38.199299
2005/1/25,37.9673
2005/1/26,38.044601
2005/1/27,38.044601
2005/1/28,38.199299
2005/1/31,38.6632
2005/2/1,38.6632
2005/2/2,39.436501
2005/2/3,40.209702
2005/2/14,40.209702
2005/2/15,40.983002
2005/2/16,41.369598
2005/2/17,41.369598
2005/2/18,40.596401
2005/2/21,40.596401
2005/2/22,39.0499
2005/2/23,39.436501
2005/2/24,39.823101
2005/2/25,40.209702
2005/3/1,39.823101
2005/3/2,40.209702
2005/3/3,40.209702
2005/3/4,39.823101
2005/3/7,40.596401
2005/3/8,40.596401
2005/3/9,40.209702
2005/3/10,40.596401
2005/3/11,40.596401
2005/3/14,39.823101
2005/3/15,39.436501
2005/3/16,40.209702
2005/3/17,39.0499
2005/3/18,39.0499
2005/3/21,39.823101
2005/3/22,38.6632
2005/3/23,39.0499
2005/3/24,38.6632
2005/3/25,38.6632
2005/3/28,38.353901
2005/3/29,38.121899
2005/3/30,38.353901
2005/3/31,38.2766
2005/4/1,38.2766
2005/4/4,38.353901
2005/4/6,38.6632
2005/4/7,38.353901
2005/4/8,38.044601
2005/4/11,38.6632
2005/4/12,38.121899
2005/4/13,39.0499
2005/4/14,38.585899
2005/4/15,38.585899
2005/4/18,38.585899
2005/4/19,38.585899
2005/4/20,38.585899
2005/4/21,38.585899
2005/4/22,38.585899
2005/4/25,39.436501
2005/4/26,39.823101
2005/4/27,39.0499
2005/4/28,38.6632
2005/4/29,38.6632
2005/5/3,39.436501
2005/5/4,39.436501
2005/5/5,38.6632
2005/5/6,39.0499
2005/5/9,39.0499
2005/5/10,39.0499
2005/5/11,38.9725
2005/5/12,39.0499
2005/5/13,38.431198
2005/5/16,38.9725
2005/5/17,38.6632
2005/5/18,39.127201
2005/5/19,39.3592
2005/5/20,39.436501
2005/5/23,39.436501
2005/5/24,38.6632
2005/5/25,38.353901
2005/5/26,38.160599
2005/5/27,38.160599
2005/5/30,38.2766
2005/5/31,38.740601
2005/6/1,38.392601
2005/6/2,38.2766
2005/6/3,38.431198
2005/6/6,38.585899
2005/6/7,38.6632
2005/6/8,38.2379
2005/6/9,38.121899
2005/6/10,38.2766
2005/6/13,38.508598
2005/6/14,38.508598
2005/6/15,38.508598
2005/6/16,38.9725
2005/6/17,39.0499
2005/6/20,40.596401
2005/6/21,40.596401
2005/6/22,40.364399
2005/6/23,40.055099
2005/6/24,40.364399
2005/6/27,39.204498
2005/6/28,38.2766
2005/6/29,39.436501
2005/6/30,39.0499
2005/7/1,39.7458
2005/7/4,39.436501
2005/7/5,40.209702
2005/7/6,40.209702
2005/7/7,39.977798
2005/7/8,40.596401
2005/7/11,39.591202
2005/7/12,39.591099
2005/7/13,41.446999
2005/7/14,43.148102
2005/7/15,44.926701
2005/7/19,44.926701
2005/7/20,44.8493
2005/7/21,44.694698
2005/7/22,45.467899
2005/7/25,44.8493
2005/7/26,43.844101
2005/7/27,45.1586
2005/7/28,44.617401
2005/7/29,44.230701
2005/8/1,45.854599
2005/8/2,45.236
2005/8/3,45.854599
2005/8/4,45.004002
2005/8/8,45.313301
2005/8/9,46.163898
2005/8/10,46.086601
2005/8/11,46.395901
2005/8/12,46.009201
2005/8/15,44.8493
2005/8/16,44.694698
2005/8/17,44.076099
2005/8/18,44.076099
2005/8/19,44.076099
2005/8/22,45.854599
2005/8/23,45.5453
2005/8/24,47.246498
2005/8/25,47.942402
2005/8/26,47.478401
2005/8/29,47.555801
2005/8/30,49.488899
2005/8/31,49.411598
2005/9/2,48.715698
2005/9/5,48.329102
2005/9/6,49.102299
2005/9/7,49.720901
2005/9/8,49.334301
2005/9/9,48.406399
2005/9/12,48.8703
2005/9/13,48.329102
2005/9/14,48.329102
2005/9/15,48.406399
2005/9/16,47.942402
2005/9/19,47.169102
2005/9/20,46.7052
2005/9/21,47.323799
2005/9/22,46.782501
2005/9/23,48.715698
2005/9/26,49.6436
2005/9/27,49.334301
2005/9/28,48.329102
2005/9/29,46.550499
2005/9/30,46.550499
2005/10/3,46.318501
2005/10/4,46.7052
2005/10/5,47.865101
2005/10/6,46.7052
2005/10/7,46.782501
2005/10/11,46.7052
2005/10/12,47.169102
2005/10/13,47.4011
2005/10/14,46.937099
2005/10/17,47.555801
2005/10/18,47.555801
2005/10/19,48.4837
2005/10/20,49.523899
2005/10/21,49.523899
2005/10/24,51.6091
2005/10/25,51.087799
2005/10/26,51.869701
2005/10/27,51.695999
2005/10/28,51.9566
2005/10/31,52.043499
2005/11/1,52.304199
2005/11/2,53.954899
2005/11/3,53.259899
2005/11/4,53.173
2005/11/7,54.3894
2005/11/8,55.779499
2005/11/9,53.868099
2005/11/10,55.171299
2005/11/11,54.041801
2005/11/14,53.868099
2005/11/15,53.173
2005/11/16,53.868099
2005/11/17,53.868099
2005/11/18,55.4319
2005/11/21,55.4319
2005/11/22,55.4319
2005/11/23,55.605701
2005/11/24,55.605701
2005/11/25,55.605701
2005/11/28,56.474602
2005/11/29,56.040199
2005/11/30,54.7369
2005/12/1,54.1287
2005/12/2,53.346802
2005/12/5,53.607399
2005/12/6,54.997601
2005/12/7,55.084499
2005/12/8,54.823799
2005/12/9,54.041801
2005/12/12,53.7812
2005/12/13,53.868099
2005/12/14,54.910702
2005/12/15,57.388699
2005/12/16,59.367699
2005/12/19,60.357101
2005/12/20,61.616402
2005/12/21,64.764702
2005/12/22,65.484299
2005/12/23,65.6642
2005/12/26,63.425301
2005/12/27,65.6642
2005/12/28,67.733101
2005/12/29,65.484299
2005/12/30,64.315002
2006/1/2,62.425999
2006/1/3,61.616402
2006/1/4,59.817402
2006/1/5,63.9552
2006/1/6,67.013496
2006/1/9,69.711998
2006/1/10,64.854698
2006/1/11,62.6959
2006/1/12,64.494904
2006/1/13,60.2672
2006/1/16,61.076698
2006/1/17,64.764702
2006/1/18,66.473801
2006/1/19,66.203903
2006/1/20,66.743599
2006/1/23,67.283302
2006/1/24,65.2145
2006/1/25,65.484299
2006/2/3,64.674797
2006/2/6,67.463203
2006/2/7,66.563698
2006/2/8,66.563698
2006/2/9,68.182899
2006/2/10,68.182899
2006/2/13,69.802002
2006/2/14,69.4422
2006/2/15,67.5532
2006/2/16,68.362801
2006/2/17,68.362801
2006/2/20,68.182899
2006/2/21,67.5532
2006/2/22,65.574303
2006/2/23,66.833603
2006/2/24,65.844101
2006/2/27,66.563698
2006/3/1,69.082397
2006/3/2,69.172302
2006/3/3,70.251701
2006/3/6,70.521599
2006/3/7,70.881401
2006/3/8,71.061302
2006/3/9,69.352203
2006/3/10,69.711998
2006/3/13,70.611504
2006/3/14,72.140701
2006/3/15,76.818199
2006/3/16,75.1091
2006/3/17,74.029701
2006/3/20,71.505501
2006/3/21,74.569397
2006/3/22,71.331802
2006/3/23,73.489998
2006/3/24,73.759804
2006/3/27,74.929199
2006/3/28,74.209602
2006/3/29,73.310097
2006/3/30,76.008598
2006/3/31,74.2995
2006/4/3,74.2995
2006/4/4,72.050797
2006/4/6,69.711998
2006/4/7,67.103401
2006/4/10,67.373299
2006/4/11,67.373299
2006/4/12,68.542702
2006/4/13,70.161797
2006/4/14,71.241203
2006/4/17,69.981903
2006/4/18,69.802002
2006/4/19,68.8125
2006/4/20,67.463203
2006/4/21,67.643204
2006/4/24,65.6642
2006/4/25,62.425999
2006/4/26,62.965698
2006/4/27,63.685299
2006/4/28,62.965698
2006/5/2,62.5159
2006/5/3,63.415501
2006/5/4,64.764702
2006/5/5,65.6642
2006/5/8,68.092903
2006/5/9,70.161797
2006/5/10,70.0718
2006/5/11,66.833603
2006/5/12,65.6642
2006/5/15,64.674797
2006/5/16,63.505402
2006/5/17,63.415501
2006/5/18,64.764702
2006/5/19,67.463203
2006/5/22,66.113998
2006/5/23,64.764702
2006/5/24,65.754204
2006/5/25,65.034599
2006/5/26,64.135101
2006/5/29,63.8652
2006/5/30,63.8652
2006/6/1,65.2145
2006/6/2,64.944603
2006/6/5,64.584801
2006/6/6,64.224998
2006/6/7,63.9552
2006/6/8,63.145599
2006/6/9,62.965698
2006/6/12,61.616402
2006/6/13,58.018398
2006/6/14,58.018398
2006/6/15,58.018398
2006/6/16,59.367699
2006/6/19,58.9179
2006/6/20,55.319901
2006/6/21,53.700699
2006/6/22,53.700699
2006/6/23,53.790699
2006/6/26,54.780201
2006/6/27,55.319901
2006/6/28,55.7696
2006/6/29,55.8596
2006/6/30,55.589699
2006/7/3,56.579201
2006/7/4,56.309299
2006/7/5,56.489201
2006/7/6,55.499802
2006/7/7,54.240501
2006/7/10,54.4203
2006/7/11,55.2299
2006/7/12,54.6003
2006/7/13,53.610802
2006/7/14,53.8806
2006/7/17,53.520802
2006/7/18,55.589699
2006/7/19,55.499802
2006/7/20,55.679699
2006/7/21,56.848999
2006/7/24,56.129398
2006/7/25,56.579201
2006/7/26,55.679699
2006/7/27,51.991699
2006/7/28,51.362
2006/7/31,50.8223
2006/8/1,49.922798
2006/8/2,49.293201
2006/8/3,48.573502
2006/8/4,45.266602
2006/8/7,45.4403
2006/8/8,46.774502
2006/8/9,45.695099
2006/8/10,45.875
2006/8/11,47.764
2006/8/14,47.943901
2006/8/15,46.396
2006/8/16,48.033798
2006/8/17,47.853901
2006/8/18,47.674
2006/8/21,45.875
2006/8/22,47.044399
2006/8/23,46.4147
2006/8/24,46.054901
2006/8/25,47.674
2006/8/28,48.033798
2006/8/29,46.954399
2006/8/30,47.853901
2006/8/31,46.594601
2006/9/1,47.584099
2006/9/4,49.293201
2006/9/5,46.594601
2006/9/6,46.864498
2006/9/7,48.663502
2006/9/8,48.573502
2006/9/11,49.203201
2006/9/12,50.372601
2006/9/13,50.8223
2006/9/14,51.991699
2006/9/15,51.182098
2006/9/18,49.832901
2006/9/19,50.372601
2006/9/20,49.0233
2006/9/21,52.441399
2006/9/22,50.732399
2006/9/25,48.843399
2006/9/26,47.044399
2006/9/27,47.494099
2006/9/28,46.4147
2006/9/29,44.795601
2006/10/2,42.321899
2006/10/3,40.835499
2006/10/4,41.287498
2006/10/5,42.456902
2006/10/11,42.277
2006/10/12,40.882702
2006/10/13,41.062599
2006/10/14,39.271599
2006/10/16,42.5424
2006/10/17,43.8535
2006/10/18,43.6152
2006/10/19,43.519798
2006/10/20,43.8535
2006/10/23,40.230801
2006/10/24,39.563499
2006/10/25,39.372799
2006/10/26,40.373798
2006/10/27,41.4701
2006/10/30,42.566502
2006/10/31,43.519798
2006/11/1,43.043201
2006/11/2,43.8535
2006/11/3,44.282501
2006/11/6,45.0928
2006/11/7,44.902199
2006/11/8,42.2328
2006/11/9,41.184101
2006/11/10,41.565498
2006/11/13,41.184101
2006/11/14,40.802799
2006/11/15,40.5168
2006/11/16,42.328201
2006/11/17,45.283501
2006/11/20,48.429501
2006/11/21,51.003502
2006/11/22,50.908199
2006/11/23,50.908199
2006/11/24,50.240799
2006/11/27,49.859501
2006/11/28,51.194199
2006/11/29,51.5755
2006/11/30,52.5289
2006/12/1,53.537102
2006/12/4,51.480202
2006/12/5,53.2915
2006/12/6,54.816898
2006/12/7,54.816898
2006/12/8,54.2449
2006/12/11,53.863499
2006/12/12,52.5289
2006/12/13,52.0522
2006/12/14,52.0522
2006/12/15,52.0522
2006/12/18,52.8148
2006/12/19,53.482201
2006/12/20,55.102901
2006/12/21,54.7215
2006/12/22,53.005501
2006/12/25,53.005501
2006/12/26,52.222198
2006/12/27,54.626202
2006/12/28,54.912201
2006/12/29,55.6749
2007/1/2,55.6749
2007/1/3,55.293499
2007/1/4,55.770199
2007/1/5,54.816898
2007/1/8,54.054199
2007/1/9,54.530899
2007/1/10,55.293499
2007/1/11,55.388901
2007/1/12,56.448799
2007/1/15,58.916199
2007/1/16,58.1535
2007/1/17,57.486198
2007/1/18,57.1049
2007/1/19,57.486198
2007/1/22,57.486198
2007/1/23,57.1049
2007/1/24,57.3909
2007/1/25,57.962898
2007/1/26,57.581501
2007/1/29,57.486198
2007/1/30,55.960899
2007/1/31,56.628201
2007/2/1,56.818901
2007/2/2,57.3909
2007/2/5,58.630199
2007/2/6,57.962898
2007/2/7,59.106899
2007/2/8,61.9669
2007/2/9,63.015499
2007/2/12,67.305603
2007/2/13,64.064201
2007/2/14,61.680901
2007/2/26,62.9202
2007/2/27,66.5429
2007/3/1,65.780197
2007/3/2,65.5896
2007/3/3,64.731598
2007/3/5,65.970901
2007/3/6,64.350197
2007/3/7,63.015499
2007/3/8,62.9202
2007/3/9,62.4436
2007/3/12,62.634201
2007/3/13,62.824902
2007/3/14,63.2062
2007/3/15,62.9202
2007/3/16,64.731598
2007/3/19,64.350197
2007/3/20,64.540901
2007/3/21,64.445602
2007/3/22,63.301601
2007/3/23,63.8736
2007/3/26,63.968899
2007/3/27,64.826897
2007/3/28,64.826897
2007/3/29,65.398903
2007/3/30,65.1129
2007/4/2,64.826897
2007/4/3,63.8689
2007/4/4,63.2062
2007/4/9,63.015499
2007/4/10,62.538898
2007/4/11,62.634201
2007/4/12,64.064201
2007/4/13,63.968899
2007/4/14,59.5835
2007/4/16,58.058201
2007/4/17,57.962898
2007/4/18,58.534901
2007/4/19,57.772202
2007/4/20,57.8675
2007/4/23,60.441502
2007/4/24,61.0135
2007/4/25,58.8209
2007/4/26,59.488201
2007/4/27,58.609001
2007/4/30,59.106899
2007/5/2,58.630199
2007/5/3,58.725498
2007/5/4,57.962898
2007/5/7,58.058201
2007/5/8,58.1535
2007/5/9,59.297501
2007/5/10,58.3442
2007/5/11,57.8675
2007/5/14,57.772202
2007/5/15,57.8675
2007/5/16,59.106899
2007/5/17,59.1726
2007/5/18,58.8209
2007/5/21,59.202202
2007/5/22,57.676899
2007/5/23,58.058201
2007/5/24,57.200199
2007/5/25,58.439499
2007/5/28,58.3442
2007/5/29,59.106899
2007/5/30,59.964901
2007/5/31,58.916199
2007/6/1,60.0602
2007/6/4,59.678902
2007/6/5,59.297501
2007/6/6,59.7742
2007/6/7,61.9669
2007/6/8,62.9202
2007/6/11,64.159599
2007/6/12,62.1576
2007/6/13,61.394901
2007/6/14,61.108898
2007/6/15,60.155499
2007/6/20,60.5369
2007/6/21,60.0602
2007/6/22,60.822899
2007/6/23,62.9202
2007/6/25,62.1576
2007/6/26,61.9669
2007/6/27,60.918201
2007/6/28,60.918201
2007/6/29,61.4902
2007/7/2,61.776199
2007/7/3,60.346199
2007/7/4,60.7276
2007/7/5,60.0602
2007/7/6,60.5369
2007/7/9,60.7276
2007/7/10,61.9669
2007/7/11,61.871601
2007/7/12,61.871601
2007/7/13,61.9669
2007/7/16,60.632198
2007/7/17,59.266602
2007/7/18,60.5369
2007/7/19,61.776199
2007/7/20,61.4902
2007/7/23,61.0135
2007/7/24,60.5369
2007/7/25,60.822899
2007/7/26,60.346199
2007/7/27,60.0602
2007/7/30,60.441502
2007/7/31,60.0602
2007/8/1,61.0135
2007/8/2,60.441502
2007/8/3,60.7276
2007/8/6,61.108898
2007/8/7,61.204201
2007/8/8,61.585499
2007/8/9,60.346199
2007/8/10,60.5369
2007/8/13,61.108898
2007/8/14,60.632198
2007/8/15,58.1535
2007/8/16,59.678902
2007/8/17,59.7742
2007/8/20,59.106899
2007/8/21,58.916199
2007/8/22,59.488201
2007/8/23,58.8209
2007/8/24,59.106899
2007/8/27,59.106899
2007/8/28,58.916199
2007/8/29,59.5835
2007/8/30,60.155499
2007/8/31,62.348202
2007/9/3,62.634201
2007/9/4,61.585499
2007/9/5,62.538898
2007/9/6,63.110901
2007/9/7,63.2062
2007/9/10,64.350197
2007/9/11,62.9296
2007/9/12,63.492199
2007/9/13,63.778198
2007/9/14,64.922203
2007/9/17,65.303596
2007/9/19,65.1129
2007/9/20,67.686897
2007/9/21,66.352203
2007/9/26,65.780197
2007/9/27,65.1129
2007/9/28,65.303596
2007/9/29,64.826897
2007/10/1,65.780197
2007/10/2,65.1129
2007/10/3,65.303596
2007/10/4,67.877602
2007/10/5,70.067902
2007/10/8,71.118896
2007/10/9,69.402901
2007/10/11,68.136803
2007/10/12,67.848099
2007/10/15,68.040497
2007/10/16,69.772797
2007/10/17,65.442101
2007/10/18,61.400101
2007/10/19,62.8437
2007/10/22,61.400101
2007/10/23,61.785
2007/10/24,62.651199
2007/10/25,63.421101
2007/10/26,61.111401
2007/10/29,62.555
2007/10/30,62.939899
2007/10/31,60.630199
2007/11/1,56.395699
2007/11/2,56.2994
2007/11/5,60.148998
2007/11/6,59.4753
2007/11/7,60.245201
2007/11/8,62.939899
2007/11/9,62.362499
2007/11/12,61.2076
2007/11/13,56.973099
2007/11/14,53.027401
2007/11/15,54.952099
2007/11/16,55.722
2007/11/19,54.374699
2007/11/20,53.316101
2007/11/21,56.2994
2007/11/22,57.646801
2007/11/23,58.416698
2007/11/26,57.358101
2007/11/27,56.8769
2007/11/28,56.395699
2007/11/29,55.914501
2007/11/30,55.1446
2007/12/3,54.8559
2007/12/4,54.8559
2007/12/5,54.182201
2007/12/6,54.182201
2007/12/7,54.374699
2007/12/10,54.663399
2007/12/11,55.722
2007/12/12,55.337101
2007/12/13,55.048401
2007/12/14,57.261799
2007/12/17,58.994099
2007/12/18,61.015099
2007/12/19,59.667801
2007/12/20,60.341499
2007/12/21,59.1866
2007/12/24,59.379101
2007/12/25,57.358101
2007/12/26,57.069401
2007/12/27,59.1866
2007/12/28,60.533901
2007/12/31,64.479698
2008/1/2,66.404503
2008/1/3,64.672203
2008/1/4,68.425499
2008/1/7,67.366898
2008/1/8,69.676598
2008/1/9,70.446503
2008/1/10,75.162201
2008/1/11,73.718597
2008/1/14,73.429901
2008/1/15,71.697601
2008/1/16,68.521698
2008/1/17,69.291603
2008/1/18,68.329201
2008/1/21,69.387901
2008/1/22,67.366898
2008/1/23,65.923302
2008/1/24,62.8437
2008/1/25,63.902302
2008/1/28,67.366898
2008/1/29,66.019501
2008/1/30,63.998501
2008/1/31,64.191002
2008/2/1,61.592602
2008/2/12,61.111401
2008/2/13,60.726398
2008/2/14,60.148998
2008/2/15,61.592602
2008/2/18,62.266201
2008/2/19,59.764
2008/2/20,63.902302
2008/2/21,65.442101
2008/2/22,63.998501
2008/2/25,64.575996
2008/2/26,64.094803
2008/2/27,64.8647
2008/2/29,63.902302
2008/3/3,62.266201
2008/3/4,63.709801
2008/3/5,62.266201
2008/3/6,58.705399
2008/3/7,59.1866
2008/3/10,56.2994
2008/3/11,56.2994
2008/3/12,57.743
2008/3/13,56.106998
2008/3/14,56.2994
2008/3/17,58.705399
2008/3/18,58.994099
2008/3/19,59.1866
2008/3/20,59.956501
2008/3/21,60.245201
2008/3/24,61.111401
2008/3/25,59.1866
2008/3/26,57.839298
2008/3/27,57.935501
2008/3/28,53.893501
2008/3/31,51.68
2008/4/1,51.295101
2008/4/2,50.5252
2008/4/3,51.68
2008/4/7,50.428902
2008/4/8,51.68
2008/4/9,48.7929
2008/4/10,49.177799
2008/4/11,50.043999
2008/4/14,50.236401
2008/4/15,46.868099
2008/4/16,47.638
2008/4/17,49.659
2008/4/18,50.5252
2008/4/21,48.119202
2008/4/22,48.119202
2008/4/23,47.638
2008/4/24,47.589901
2008/4/25,48.215401
2008/4/28,46.290699
2008/4/29,47.204899
2008/4/30,50.236401
2008/5/2,50.428902
2008/5/5,51.295101
2008/5/6,52.931099
2008/5/7,52.064999
2008/5/8,53.027401
2008/5/9,52.449902
2008/5/12,53.4123
2008/5/13,53.4123
2008/5/14,56.684399
2008/5/15,55.529499
2008/5/16,53.604801
2008/5/19,53.893501
2008/5/20,53.219799
2008/5/21,55.529499
2008/5/22,54.5672
2008/5/23,52.642399
2008/5/26,53.027401
2008/5/27,53.797199
2008/5/28,52.449902
2008/5/29,52.449902
2008/5/30,50.717602
2008/6/2,50.236401
2008/6/3,50.140202
2008/6/4,50.5252
2008/6/5,51.487499
2008/6/6,53.1236
2008/6/9,53.893501
2008/6/10,53.701
2008/6/11,51.9687
2008/6/12,51.776199
2008/6/13,52.353699
2008/6/16,52.931099
2008/6/17,55.240799
2008/6/18,55.4333
2008/6/19,56.491901
2008/6/20,56.0107
2008/6/23,56.2994
2008/6/24,58.705399
2008/6/25,59.282799
2008/6/26,58.705399
2008/6/27,59.667801
2008/6/30,62.073799
2008/7/1,63.613602
2008/7/2,62.555
2008/7/3,63.2286
2008/7/4,62.555
2008/7/7,61.111401
2008/7/8,62.555
2008/7/9,63.132401
2008/7/10,63.5173
2008/7/11,62.362499
2008/7/14,63.5173
2008/7/15,65.345901
2008/7/16,64.8647
2008/7/17,66.404503
2008/7/18,66.404503
2008/7/21,64.960899
2008/7/22,64.8647
2008/7/23,64.8647
2008/7/24,66.308197
2008/7/25,65.5383
2008/7/29,65.634598
2008/7/30,66.308197
2008/7/31,67.559303
2008/8/1,65.153397
2008/8/4,63.2286
2008/8/5,61.785
2008/8/6,62.555
2008/8/7,62.362499
2008/8/8,62.747398
2008/8/11,63.5173
2008/8/12,61.977501
2008/8/13,60.726398
2008/8/14,61.881302
2008/8/15,60.726398
2008/8/18,61.015099
2008/8/19,62.555
2008/8/20,63.421101
2008/8/21,62.651199
2008/8/22,60.630199
2008/8/25,60.726398
2008/8/26,59.090401
2008/8/27,60.726398
2008/8/28,61.2076
2008/8/29,60.726398
2008/9/1,60.437698
2008/9/2,60.148998
2008/9/3,58.705399
2008/9/4,57.743
2008/9/5,57.358101
2008/9/8,60.533901
2008/9/9,60.148998
2008/9/10,58.224201
2008/9/11,57.550499
2008/9/12,57.550499
2008/9/15,55.625801
2008/9/16,56.780602
2008/9/17,55.048401
2008/9/18,56.780602
2008/9/19,55.240799
2008/9/22,56.8769
2008/9/23,56.395699
2008/9/24,57.935501
2008/9/25,54.115799
2008/9/26,52.748299
2008/9/30,54.018101
2008/10/1,56.850899
2008/10/2,56.069401
2008/10/3,58.902199
2008/10/6,57.632401
2008/10/7,59.683701
2008/10/8,60.074402
2008/10/9,59.683701
2008/10/13,59.683701
2008/10/14,59.683701
2008/10/15,62.028
2008/10/16,61.832699
2008/10/17,60.562801
2008/10/20,60.562801
2008/10/21,59.195301
2008/10/22,61.832699
2008/10/23,62.516399
2008/10/24,62.809502
2008/10/27,64.860802
2008/10/28,65.251503
2008/10/29,64.567802
2008/10/30,65.1539
2008/10/31,63.200199
2008/11/3,61.246601
2008/11/4,59.9767
2008/11/5,61.735001
2008/11/6,60.562801
2008/11/7,60.953499
2008/11/10,60.465099
2008/11/11,60.3675
2008/11/12,62.9072
2008/11/13,63.297901
2008/11/14,62.028
2008/11/17,57.73
2008/11/18,53.725101
2008/11/19,54.018101
2008/11/20,55.1903
2008/11/21,56.167099
2008/11/24,60.074402
2008/11/25,57.632401
2008/11/26,55.971802
2008/11/27,54.897301
2008/11/28,54.311199
2008/12/1,50.5993
2008/12/2,51.7714
2008/12/3,51.283001
2008/12/4,51.673801
2008/12/5,55.287998
2008/12/8,57.632401
2008/12/9,58.511501
2008/12/10,56.655499
2008/12/11,56.753201
2008/12/12,53.8228
2008/12/15,53.8228
2008/12/16,51.966801
2008/12/17,51.966801
2008/12/18,51.7714
2008/12/19,52.357498
2008/12/22,49.036301
2008/12/23,49.231701
2008/12/24,46.887299
2008/12/25,46.936199
2008/12/26,45.5686
2008/12/29,48.743301
2008/12/30,48.596802
2008/12/31,46.936199
2009/1/5,45.9105
2009/1/6,45.471001
2009/1/7,46.496601
2009/1/8,44.884899
2009/1/9,43.321899
2009/1/10,41.807899
2009/1/12,38.9263
2009/1/13,39.317001
2009/1/14,39.4147
2009/1/15,42.149799
2009/1/16,41.954399
2009/1/17,44.884899
2009/1/19,46.594299
2009/1/20,47.6688
2009/1/21,44.933701
2009/2/2,48.059502
2009/2/3,48.059502
2009/2/4,45.177898
2009/2/5,45.9105
2009/2/6,45.9105
2009/2/9,45.812801
2009/2/10,42.980099
2009/2/11,41.710201
2009/2/12,41.710201
2009/2/13,38.828602
2009/2/16,40.049599
2009/2/17,40.049599
2009/2/18,40.489201
2009/2/19,40.489201
2009/2/20,42.003201
2009/2/23,41.221802
2009/2/24,42.003201
2009/2/25,41.612499
2009/2/26,41.612499
2009/2/27,41.026402
2009/3/2,40.733398
2009/3/3,43.1754
2009/3/4,42.735901
2009/3/5,44.835999
2009/3/6,43.956902
2009/3/9,42.003201
2009/3/10,43.0289
2009/3/11,43.0289
2009/3/12,42.980099
2009/3/13,42.540501
2009/3/16,42.394001
2009/3/17,41.026402
2009/3/18,40.733398
2009/3/19,40.489201
2009/3/20,40.244999
2009/3/23,40.147301
2009/3/24,39.854198
2009/3/25,41.270599
2009/3/26,41.612499
2009/3/27,41.612499
2009/3/30,42.980099
2009/3/31,42.882401
2009/4/1,44.298801
2009/4/2,41.221802
2009/4/3,38.779701
2009/4/6,39.756599
2009/4/7,40.6357
2009/4/8,40.049599
2009/4/9,38.7309
2009/4/10,39.463501
2009/4/13,40.8311
2009/4/14,40.2938
2009/4/15,40.7822
2009/4/16,40.9776
2009/4/17,41.807899
2009/4/20,41.856701
2009/4/21,42.003201
2009/4/22,42.247501
2009/4/23,44.445301
2009/4/24,44.835999
2009/4/27,45.0802
2009/4/28,45.129101
2009/4/29,48.059502
2009/4/30,45.764
2009/5/4,42.882401
2009/5/5,44.445301
2009/5/6,45.4221
2009/5/7,43.761501
2009/5/8,44.445301
2009/5/11,43.956902
2009/5/12,44.201099
2009/5/13,45.861698
2009/5/14,45.324402
2009/5/15,43.956902
